power,temperature,humidity,speed
521.13,0.56,0.45,0.08
946.42,0.51,0.53,0.15
604.99,0.51,0.53,0.23
483.19,0.49,0.63,0.23
483.19,0.49,0.63,0.23
491.25,0.46,0.68,0.23
533.11,0.46,0.74,0.15
483.26,0.51,0.74,0.23
1016.31,0.59,0.59,0.23
648.92,0.69,0.36,0.31
708.82,0.72,0.32,0.38
1134.11,0.77,0.24,0.46
978.55,0.79,0.2,0.46
700.94,0.82,0.18,0.46
608.99,0.79,0.25,0.54
581.11,0.82,0.18,0.62
812.65,0.82,0.23,0.62
1096.17,0.79,0.28,0.54
889.1,0.79,0.33,0.54
676.87,0.74,0.44,0.38
627.05,0.72,0.51,0.38
597,0.69,0.6,0.38
1054.24,0.69,0.55,0.38
920.47,0.69,0.55,0.54
858.57,0.69,0.6,0.31
555.07,0.69,0.6,0.31
521.2,0.67,0.64,0.23
483.19,0.67,0.64,0.23
367.85,0.67,0.64,0.15
369.38,0.67,0.64,0.23
419.35,0.67,0.64,0.23
435.27,0.64,0.75,0.31
499.17,0.67,0.69,0.31
928.82,0.69,0.69,0.31
650.92,0.69,0.69,0.54
888.52,0.69,0.75,0.31
1184.03,0.74,0.64,0.46
1054.54,0.79,0.61,0.31
726.79,0.77,0.66,0.54
692.85,0.77,0.66,0.54
1104.16,0.77,0.66,0.46
1154.26,0.74,0.64,0.46
874.54,0.74,0.7,0.31
706.58,0.72,0.7,0.31
668.89,0.69,0.75,0.38
734.87,0.69,0.75,0.38
1152.08,0.67,0.8,0.31
962.4,0.67,0.8,0.23
537.18,0.67,0.8,0.23
478.55,0.67,0.8,0.23
439.33,0.67,0.8,0.23
425.29,0.64,0.86,0.15
419.3,0.64,0.86,0.15
425.29,0.64,0.86,0.23
475.21,0.64,0.86,0.23
964.39,0.67,0.8,0.23
778.84,0.69,0.75,0.15
585.02,0.72,0.7,0.15
954.41,0.72,0.7,0.23
1084.27,0.69,0.8,0.23
694.84,0.67,0.86,0.08
692.85,0.67,0.86,0.08
968.39,0.64,0.93,0.31
1036.27,0.67,0.93,0.15
968.39,0.67,0.93,0.08
718.65,0.67,0.93,0.15
626.96,0.67,0.93,0.15
1010.32,0.67,0.93,0.23
1114.14,0.59,0.93,0.31
948.42,0.59,0.93,0.23
710.82,0.56,1,0.38
660.9,0.56,1,0.54
585.11,0.54,0.93,0.46
744.08,0.54,0.93,0.38
692.85,0.51,1,0.38
483.19,0.51,1,0.46
483.19,0.51,0.93,0.38
497.17,0.51,0.86,0.31
525.12,0.51,0.86,0.31
487.03,0.51,0.93,0.31
519.13,0.54,0.86,0.31
682.86,0.56,0.75,0.31
984.36,0.62,0.46,0.31
872.62,0.64,0.38,0.23
626.96,0.64,0.29,0.38
587.02,0.67,0.23,0.46
595.1,0.67,0.29,0.38
593.01,0.69,0.24,0.23
656.91,0.72,0.22,0.31
1044.26,0.69,0.24,0.23
960.4,0.67,0.26,0.23
932.45,0.67,0.21,0.23
700.83,0.62,0.23,0.31
652.99,0.59,0.28,0.31
670.88,0.56,0.28,0.23
633.04,0.56,0.38,0.15
485.19,0.54,0.45,0.23
459.23,0.54,0.49,0.15
419.3,0.54,0.49,0.15
407.32,0.51,0.57,0.23
415.31,0.51,0.53,0.23
421.3,0.51,0.53,0.15
435.27,0.51,0.63,0.23
443.32,0.54,0.59,0.23
501.53,0.54,0.63,0.31
768.72,0.59,0.54,0.31
918.47,0.62,0.41,0.31
656.91,0.67,0.39,0.31
608.99,0.67,0.23,0.46
593.08,0.69,0.24,0.38
852,0.72,0.13,0.38
880.71,0.72,0.22,0.38
587.02,0.69,0.21,0.46
604.99,0.69,0.32,0.54
754.74,0.67,0.43,0.46
972.38,0.64,0.54,0.38
676.87,0.62,0.54,0.38
652.91,0.62,0.54,0.31
614.98,0.59,0.63,0.38
565.13,0.59,0.69,0.31
545.17,0.59,0.8,0.31
467.22,0.59,0.8,0.31
413.31,0.59,0.8,0.31
423.29,0.59,0.86,0.23
401.33,0.59,0.86,0.15
431.28,0.59,0.86,0.15
437.27,0.59,0.86,0.23
479.2,0.59,0.93,0.15
688.85,0.62,0.86,0.08
1058.53,0.64,0.86,0.08
694.84,0.64,0.86,0.08
656.91,0.64,0.93,0.23
1078.2,0.62,0.93,0.38
736.77,0.59,1,0.23
667.07,0.59,1,0.15
636.94,0.62,0.93,0.23
625.04,0.62,0.93,0.15
900.67,0.62,0.93,0.23
1092.18,0.62,0.93,0.08
892.51,0.62,0.93,0.15
670.54,0.62,0.93,0.08
686.86,0.62,0.93,0.15
1046.26,0.62,0.93,0.15
609.07,0.62,0.93,0.15
489.18,0.62,0.93,0.08
439.27,0.62,0.93,0
411.38,0.59,1,0.15
421.3,0.62,0.93,0.15
413.31,0.59,1,0.15
427.29,0.59,1,0.15
459.23,0.59,1,0.23
702.83,0.59,1,0.23
914.65,0.59,1,0.23
634.94,0.62,0.93,0.15
828.62,0.62,0.93,0.15
1062.23,0.69,0.8,0.23
1062.32,0.74,0.7,0.15
856.57,0.79,0.61,0.15
736.77,0.79,0.52,0.23
638.94,0.82,0.48,0.15
1014.52,0.79,0.56,0.23
1066.22,0.79,0.52,0.23
902.5,0.77,0.6,0.38
670.88,0.74,0.6,0.38
662.9,0.69,0.69,0.38
588.56,0.67,0.75,0.31
892.51,0.64,0.8,0.23
924.46,0.62,0.8,0.15
551.08,0.59,0.86,0.23
503.23,0.59,0.86,0.15
658.9,0.59,0.93,0.15
583.1,0.59,0.93,0.08
461.23,0.56,0.93,0
491.18,0.56,0.93,0
447.38,0.56,0.93,0.31
443.26,0.59,0.86,0.23
848.59,0.62,0.86,0.15
862.56,0.64,0.75,0.23
589.02,0.67,0.69,0.15
954.41,0.69,0.46,0.31
1054.24,0.77,0.17,0.69
1004.33,0.79,0.2,0.54
608.99,0.79,0.14,0.54
571.05,0.77,0.13,0.54
629.05,0.77,0.17,0.62
996.41,0.74,0.24,0.54
998.34,0.72,0.22,0.62
684.86,0.67,0.26,0.69
649.01,0.62,0.31,0.54
686.86,0.59,0.28,0.38
648.92,0.59,0.31,0.31
606.99,0.56,0.34,0.31
650.92,0.51,0.48,0.15
848.59,0.51,0.48,0.23
591.11,0.51,0.48,0.23
466.64,0.49,0.53,0.23
397.34,0.49,0.53,0.31
399.33,0.46,0.57,0.23
419.3,0.46,0.57,0
553.08,0.51,0.57,0.08
846.59,0.59,0.41,0.15
589.02,0.62,0.31,0.23
589.08,0.64,0.32,0.38
966.39,0.67,0.29,0.46
920.47,0.67,0.36,0.46
768.72,0.69,0.29,0.38
609.06,0.69,0.26,0.38
527.12,0.69,0.24,0.46
515.14,0.69,0.24,0.46
784.83,0.69,0.21,0.38
912.48,0.67,0.26,0.38
624.96,0.64,0.29,0.38
571.05,0.59,0.38,0.38
569.05,0.56,0.45,0.31
559.07,0.56,0.49,0.38
527.12,0.54,0.53,0.46
477.28,0.54,0.59,0.46
431.28,0.51,0.68,0.38
397.39,0.51,0.68,0.31
399.33,0.51,0.74,0.23
371.38,0.49,0.79,0.31
391.35,0.49,0.79,0.23
405.32,0.49,0.79,0.23
439.27,0.51,0.79,0.23
698.84,0.56,0.69,0.31
946.42,0.59,0.63,0.31
614.61,0.64,0.54,0.31
792.82,0.69,0.43,0.31
622.96,0.69,0.43,0.38
628.95,0.72,0.36,0.38
581.03,0.72,0.32,0.46
1004.33,0.74,0.33,0.38
653.82,0.72,0.36,0.38
649.02,0.69,0.39,0.38
766.72,0.69,0.46,0.46
966.48,0.64,0.59,0.46
906.49,0.62,0.63,0.38
670.88,0.59,0.69,0.38
628.95,0.59,0.69,0.38
571.05,0.59,0.69,0.31
477.2,0.59,0.69,0.31
453.3,0.59,0.69,0.38
433.28,0.59,0.75,0.31
391.35,0.59,0.75,0.31
706.82,0.59,0.8,0.31
656.91,0.59,0.8,0.31
493.25,0.59,0.8,0.23
469.22,0.59,0.86,0.23
738.77,0.62,0.8,0.15
942.43,0.62,0.8,0.23
619.07,0.62,0.8,0.15
620.97,0.64,0.69,0.15
571.05,0.64,0.75,0.23
962.4,0.64,0.75,0.23
898.5,0.64,0.75,0.15
616.97,0.64,0.75,0.15
624.28,0.64,0.75,0.23
684.86,0.64,0.8,0.31
1062.23,0.64,0.8,0.31
1072.43,0.64,0.75,0.23
754.74,0.64,0.75,0.23
730.78,0.64,0.69,0.15
650.92,0.62,0.75,0.15
937.3,0.62,0.75,0.15
634.94,0.62,0.8,0.15
467.22,0.62,0.8,0.23
397.39,0.62,0.8,0.15
393.34,0.62,0.8,0.15
391.35,0.62,0.8,0.15
399.33,0.59,0.86,0.15
427.29,0.59,0.86,0.08
421.3,0.59,0.93,0.08
798.74,0.62,0.86,0.15
668.89,0.64,0.8,0.15
577.04,0.67,0.69,0.23
655.01,0.67,0.69,0.15
980.37,0.67,0.69,0.08
980.37,0.67,0.69,0.08
936.44,0.69,0.64,0.31
658.9,0.72,0.6,0.31
559.07,0.72,0.6,0.31
638.94,0.69,0.6,0.31
720.88,0.69,0.6,0.23
720.8,0.69,0.55,0.38
936.61,0.67,0.6,0.31
1106.16,0.64,0.64,0.38
846.59,0.62,0.75,0.23
604.86,0.59,0.8,0.31
547.09,0.59,0.8,0.31
872.61,0.59,0.8,0.31
589.02,0.56,0.86,0.15
471.21,0.56,0.86,0.15
473.21,0.56,0.86,0.15
461.91,0.56,0.86,0.15
485.19,0.56,0.86,0.15
501.16,0.56,0.86,0.15
878.54,0.59,0.8,0.31
768.72,0.62,0.75,0.23
541.1,0.67,0.64,0.23
585.02,0.72,0.51,0.23
1048.54,0.74,0.36,0.23
954.41,0.77,0.37,0.23
610.98,0.79,0.37,0.23
549.08,0.77,0.44,0.38
565.06,0.77,0.44,0.38
1024.29,0.77,0.44,0.38
1028.29,0.74,0.44,0.38
644.93,0.72,0.47,0.38
626.96,0.67,0.55,0.38
604.99,0.64,0.54,0.38
750.96,0.62,0.59,0.38
926.46,0.62,0.46,0.38
776.71,0.62,0.41,0.31
525.12,0.59,0.49,0.23
465.22,0.59,0.49,0.23
453.24,0.59,0.54,0.23
445.26,0.59,0.54,0.23
474.56,0.56,0.54,0.23
511.21,0.56,0.59,0.23
495.25,0.59,0.59,0.31
752.75,0.62,0.49,0.31
954.41,0.62,0.46,0.31
638.94,0.67,0.36,0.38
678.87,0.69,0.32,0.46
941.95,0.74,0.24,0.46
970.57,0.74,0.26,0.46
692.85,0.77,0.2,0.54
601,0.77,0.24,0.46
776.71,0.74,0.3,0.38
892.59,0.74,0.3,0.54
664.89,0.72,0.24,0.54
798.67,0.69,0.24,0.38
1076.21,0.69,0.24,0.38
950.42,0.67,0.32,0.46
904.49,0.64,0.43,0.46
848.74,0.62,0.59,0.38
712.81,0.62,0.59,0.38
499.17,0.62,0.63,0.31
471.21,0.62,0.63,0.38
437.34,0.62,0.69,0.38
483.19,0.62,0.69,0.31
840.6,0.62,0.69,0.31
782.7,0.62,0.69,0.31
796.83,0.62,0.75,0.31
840.6,0.62,0.8,0.38
664.89,0.62,0.8,0.31
670.88,0.64,0.75,0.31
698.84,0.67,0.69,0.38
927.36,0.72,0.6,0.38
1098.17,0.72,0.6,0.46
752.75,0.72,0.6,0.46
587.11,0.72,0.64,0.46
838.6,0.72,0.64,0.38
1078.2,0.69,0.69,0.38
1050.25,0.64,0.86,0.31
749.77,0.62,0.93,0.31
752.75,0.62,0.93,0.38
992.62,0.62,0.93,0.23
748.75,0.62,0.86,0.38
628.95,0.62,0.86,0.23
894.51,0.59,0.93,0.23
533.11,0.59,0.93,0.15
487.19,0.59,0.93,0.23
425.29,0.59,0.93,0.23
397.34,0.59,0.93,0.23
407.37,0.59,0.93,0.23
888.52,0.59,0.93,0.23
607.05,0.59,1,0.15
553.08,0.62,0.93,0.15
597,0.64,0.86,0.23
601,0.67,0.8,0.23
914.48,0.69,0.75,0.23
1054.24,0.67,0.8,0.31
1016.31,0.67,0.8,0.38
732.9,0.69,0.75,0.38
638.94,0.69,0.75,0.23
650.92,0.72,0.7,0.31
766.8,0.69,0.75,0.31
1120.13,0.67,0.75,0.31
1019.75,0.67,0.75,0.31
800.67,0.64,0.8,0.31
652.91,0.64,0.8,0.31
664.89,0.64,0.8,0.23
774.71,0.62,0.86,0.38
900.5,0.62,0.86,0.31
635.96,0.62,0.86,0.38
477.27,0.62,0.86,0.31
463.23,0.62,0.86,0.31
463.23,0.62,0.86,0.31
473.21,0.62,0.86,0.31
513.14,0.62,0.86,0.31
724.92,0.62,0.86,0.31
952.41,0.62,0.86,0.38
652.91,0.62,0.86,0.31
608.99,0.64,0.8,0.31
652.91,0.64,0.8,0.31
1100.25,0.67,0.8,0.38
904.49,0.67,0.8,0.31
608.99,0.69,0.75,0.31
525.12,0.69,0.75,0.31
918.65,0.72,0.75,0.31
922.46,0.72,0.75,0.38
646.92,0.72,0.75,0.31
608.99,0.69,0.8,0.38
842.6,0.69,0.8,0.23
1062.23,0.67,0.86,0.31
1026.38,0.67,0.86,0.15
722.8,0.67,0.86,0.31
788.83,0.67,0.86,0.15
576.7,0.67,0.86,0.08
481.2,0.67,0.86,0.15
459.23,0.67,0.86,0.15
463.23,0.67,0.86,0.23
467.22,0.67,0.86,0.38
497.24,0.64,0.86,0.46
525.12,0.64,0.8,0.38
715.21,0.64,0.86,0.54
948.42,0.64,0.8,0.54
581.03,0.64,0.8,0.54
634.94,0.67,0.8,0.38
636.94,0.67,0.8,0.38
850.58,0.67,0.8,0.38
589.02,0.67,0.75,0.54
567.21,0.69,0.69,0.46
591.01,0.69,0.69,0.31
852.58,0.69,0.69,0.31
1140.1,0.69,0.69,0.38
766.72,0.67,0.69,0.38
722.8,0.67,0.69,0.31
712.81,0.64,0.75,0.23
1088.19,0.64,0.75,0.15
620.97,0.64,0.75,0.15
531.19,0.64,0.75,0.15
435.34,0.64,0.75,0.08
457.24,0.62,0.8,0.08
862.56,0.62,0.86,0.08
523.13,0.62,0.86,0.08
471.21,0.62,0.86,0.15
461.23,0.62,0.86,0.08
523.13,0.62,0.86,0.15
925.01,0.62,0.86,0.15
567.05,0.67,0.75,0.15
603,0.67,0.75,0.08
652.91,0.67,0.75,0.23
1012.31,0.72,0.7,0.08
1002.33,0.74,0.6,0.15
630.95,0.74,0.6,0.31
585.51,0.74,0.6,0.23
640.93,0.77,0.6,0.38
832.61,0.72,0.64,0.38
1082.2,0.72,0.64,0.31
1060.32,0.69,0.69,0.31
758.74,0.67,0.75,0.38
742.76,0.64,0.75,0.38
622.96,0.62,0.8,0.46
778.7,0.62,0.8,0.31
856.74,0.62,0.8,0.31
